Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Last Visited
Nike Air Zoom Winflo 6,AQ8228-102,0,7995,0,Nike,"In a fluid design that speaks the language of fast, the Nike Air Zoom Winflo 6 has less bulk and a more sculpted profile than previous versions. It has 2 Zoom Air units for targeted responsiveness in the forefoot and heel. On the top, engineered mesh optimises breathability.",3.7,10,2020-04-13T15:37:02
Nike Air Zoom Vomero 14,AH7858-010,11995,9597,0,Nike,"The Nike Air Zoom Vomero 14 takes responsive cushioning to the next level. The full-length Zoom Air unit works with Nike React cushioning to deliver a super-snappy, smooth ride. On the top, the sleek design is engineered to support your stride.",2.8,11,2020-04-13T15:37:02
Nike Air VaporMax SE,CI1246-302,16995,10197,0,Nike,"The Nike Air VaporMax SE wraps your foot in a stretch woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air.",3.7,3,2020-04-13T15:37:03
Nike Mercurial Superfly 7 Academy MDS IC,BQ5430-401,8995,6297,0,Nike,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS IC. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on the court or the street.",0.0,0,2020-04-13T15:37:04
NikeCourt Air Max Wildcard,AO7353-105,0,7995,0,Nike,"The NikeCourt Air Max Wildcard delivers the comfort you need to hit hard and move fast on the court. A Max Air unit under your heel cushions every step, while an innovative Lunarlon midsole gives you a springy underfoot sensation and extra stability.",4.5,2,2020-04-13T15:37:04
Nike Air Max 98,CI3709-001,0,16995,0,Nike,The Nike Air Max 98 brings back retro Air Max style with contemporary comfort innovations. A full-length Max Air unit gives total cushioning in every step.,4.0,1,2020-04-13T15:37:06
Nike SB Zoom Stefan Janoski Mid RM,AT7324-001,7995,6397,0,Nike,"The Nike SB Zoom Stefan Janoski Mid RM pairs a minimal look with a modern fit. It has been updated with a new, plush sockliner and a flexible midsole for better boardfeel right out of the box.",5.0,1,2020-04-13T15:37:06
NikeCourt Air Zoom Zero,AA8022-107,0,11995,0,Nike,"Featuring the first full-length Zoom Air unit in NikeCourt history, the NikeCourt Air Zoom Zero delivers exceptional responsiveness and great court feel. Its fabric and synthetic upper with a customisable lacing system offers second-skin-like comfort.",3.8,4,2020-04-13T15:37:09
Nike x Olivia Kim Air Footscape,CK3321-100,12995,9097,0,Nike,"Designer Olivia Kim couldn't get a pair of Footscapes when they dropped in '96 because they didn't make her size. Now, she's curating her own line of Nikes—with sizes to match. Inspired by the '90s in NYC and the sneakers Olivia dreamt of owning, the Nike x Olivia Kim Air Footscape throws it back to her memories of the era's fashion and culture.",0.0,0,2020-04-13T15:37:14
Nike M2K Tekno,AO3108-018,0,8995,0,Nike,"The Nike M2K Tekno draws inspiration from the Monarch franchise and pushes it into the future with space-age detailing. Its layered upper mimics the design of the OG Monarch, while the chunky outsole draws on the beloved Monarch IV.",4.0,13,2020-04-13T15:37:19
PG 3,AO2607-401,8995,7197,0,Nike,"Paul George's moon shot took him from Palmdale to basketball stardom, and now he's heading to new heights with clouds under his feet. Built on an outsole inspired by moon craters, the PG 3 combines sensational traction with responsive Zoom Air cushioning that helps you move seamlessly between offence and defence.",4.0,19,2020-04-13T15:38:40
Air Jordan 5 Retro,CN2932-100,0,18995,0,Nike,"The Air Jordan 5 Retro brings back the original that was inspired by WWII fighter planes, featuring a mid-top profile and synthetic leather. An inner-sleeve creates a snug, comfortable feel.",4.6,8,2020-04-13T15:38:41
Nike Air Max Dia NRG,CQ2503-900,10995,7697,0,Nike,"Crisp and clean with the perfect amount of lift, the Nike Air Max Dia is designed to elevate her every day. The minimal upper features no-sew skins and breathable mesh for an airiness that matches the swirled iridescent patterns. Boosting style and comfort, the Max Air unit underfoot joins with the super-soft foam midsole.",4.3,3,2020-04-13T15:38:42
Nike Mercurial Vapor 13 Elite FG,AQ4176-049,0,21995,0,Nike,"Building on the 360-degree Flyknit innovation of the 12, the Nike Mercurial Vapor 13 Elite FG adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction. Inside, an insole with NikeGrip technology provides maximum interior traction underfoot and lightweight cushioning.",3.5,4,2020-04-13T15:38:43
Nike Air Max 720,AR9293-603,15995,9597,0,Nike,"The Nike Air Max 720 goes bigger than ever before with Nike's tallest Air unit yet, which offers more air underfoot for unimaginable, all-day comfort. Has Air Max gone too far? We hope so.",4.9,18,2020-04-13T15:38:43
Nike Zoom KD12,AR4229-003,0,12995,0,Nike,"Kevin Durant always looks relaxed—until he attacks. His game is reserved yet explosive, difficult to guard and impossible to stop. The KD12 was built for his dominance and endless energy all game long, with the latest innovation in Nike Zoom Air technology.",4.6,18,2020-04-13T15:38:44
Air Jordan 7 Retro,313358-006,15995,11197,0,Nike,"The Air Jordan 7 Retro celebrates MJ's championship legacy with a reissue of his 7th game shoe, the one he famously wore to gold-medal glory.",4.8,4,2020-04-13T15:38:44
Nike Mercurial Superfly 7 Academy IC,AT7975-606,0,8495,0,Nike,"The soft upper of the Nike Mercurial Superfly 7 Academy IC wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on the court or street.",5.0,1,2020-04-13T15:38:44
Nike Air Zoom Pegasus 36 FlyEase,BV0614-005,9995,7997,0,Nike,The Nike Air Zoom Pegasus 36 FlyEase maintains everything you love about the Pegasus and adds a zip for effortless on and off. The no-tie lacing system adjusts easily for a secure feel as you tackle your miles.,3.0,4,2020-04-13T15:38:45
Nike Daybreak,CQ7620-001,0,9995,0,Nike,"Find throwback style and history etched into every detail. Following in the footsteps of the OG from '79, the marathon-winning Nike Daybreak is a blast from the past. Its iconic Waffle outsole combines with fabric in the upper and archival colourways for a heritage look.",0.0,0,2020-04-13T15:38:45
Nike P-6000 Icon Clash,BV1021-007,7995,5597,0,Nike,"A mash-up of Pegasus' past, the Nike P-6000 Icon Clash features breathable mesh with horizontal and vertical overlays for a 2000s running look that is as striking as, say, a majestic winged horse. Drawing on the design of the Nike Pegasus 25 and 2006, its running aesthetic meets all-day comfort for the streets.",4.7,10,2020-04-13T15:38:45
Nike Mercurial Superfly 7 Elite FG,AQ4174-049,0,22995,0,Nike,"Building on the 360 innovation of the 6, the Nike Mercurial Superfly 7 Elite FG Boot adds a Nike Aerowtrac zone to the forefoot and a slightly stiffer chassis to help supercharge traction.",4.3,8,2020-04-13T15:38:45
Nike SB Chron Solarsoft Premium,CK0980-002,0,5995,0,Nike,The Nike SB Chron Solarsoft Premium makes a statement with a fresh print. You'll get the same flexible comfort you love with a touch of something extra.,0.0,0,2020-04-13T15:38:45
Nike Tiempo Legend 8 Club TF,AT6109-606,0,4495,0,Nike,The Nike Tiempo Legend 8 Club TF takes the touch of textured synthetic leather and adds a grippy rubber outsole for multi-directional traction.,0.0,0,2020-04-13T15:38:45
Nike Air Max Bella TR 3,CJ0842-600,0,6495,0,Nike,"The Nike Air Max Bella TR 3 provides stable, comfortable cushioning for weightlifting and circuit training. Lightweight mesh lets your feet breathe, and the laces secure your foot.",0.0,0,2020-04-13T15:38:46
Nike Blazer Low Suede,AV9373-002,6995,5597,0,Nike,The Nike Blazer Low Suede Women's Shoe refines the old-school basketball icon with a suede upper.,0.0,0,2020-04-13T15:38:46
Nike Air Max 95 Premium,807443-503,16995,13597,0,Nike,"The Nike Air Max 95 Premium retains its iconic look, but is sleeker, lighter and geared for 24/7 comfort and style. It features inspiration from the human body itself. The midsole represents the spine, graduated panels are the muscles, the lace loops are the shoe's ribs and the fabric tongue is its skin.",3.7,3,2020-04-13T15:38:46
Nike Pre-Love O.X.,AO3166-300,0,7495,0,Nike,The Nike Pre-Love O.X. Women's Shoe features a running-inspired profile and lightweight foam cushioning for all-day comfort.,5.0,3,2020-04-13T15:38:49
Nike Mercurial Vapor 13 Academy MG,AT5269-606,0,7495,0,Nike,"Building on the forefoot plate innovation of the 12, the Nike Mercurial Vapor 13 Academy Boot adds a versatile multi-ground plate that provides traction on natural- and artificial-grass surfaces.",0.0,0,2020-04-13T15:38:50
Nike Mercurial Superfly 7 Academy MG,AT7946-414,0,8495,0,Nike,"Building on the forefoot plate innovation of the 6, the Nike Mercurial Superfly 7 Academy MG Boot adds a versatile multi-ground plate that provides traction on natural- and artificial-grass surfaces.",5.0,2,2020-04-13T15:38:50
Nike Air Force 1 '07 SE,CI3446-001,0,7995,0,Nike,The Nike Air Force 1 '07 SE incorporates the same hoops-inspired performance features of the 1982 original while adding details that call to mind the 2000s aesthetic.,5.0,1,2020-04-13T15:38:53
Nike Zoom Pegasus Turbo XX,AR4347-600,16995,13597,0,Nike,"Bridging performance and style, the Nike Zoom Pegasus Turbo XX Women's Running Shoe combines a full-length ZoomX midsole with an upper re-imagined exclusively for women. This feather-light translucent upper pops with a racing-stripe print that looks as fast as it feels, while Nike ZoomX foam delivers revolutionary responsiveness. A transparent, soft TPU overlay wraps your midfoot for the fit you need.",1.0,1,2020-04-13T15:38:54
Nike React Metcon,BQ6044-100,0,12995,0,Nike,"The Nike React Metcon takes the stability and traction from the training original and pairs it with Nike's most comfortable cushioning. Tackle high-impact and lifting workouts with a light, breathable upper and durable grip to keep you going.",3.9,10,2020-04-13T15:38:55
Nike Air Max 200,CI3867-001,0,9995,0,Nike,"Inspired by energy patterns radiating from Earth—like the flow of lava and ocean waves—the Nike Air Max 200 offers a springy Air Max unit for flawless comfort. With exceptional cushioning and modern detailing, this shoe radiates cool.",0.0,0,2020-04-13T15:38:57
Nike Phantom Venom Academy IC,AO0570-810,7495,5247,0,Nike,"The Nike Phantom Venom Academy IC is engineered for powerful, precise strikes that win games. Ridges on the instep create spin to control the flight of the ball, while the herringbone outsole provides the traction needed to unleash at any moment.",0.0,0,2020-04-13T15:38:59
Nike Phantom Vision Academy Dynamic Fit IC,AO3267-080,8495,6797,0,Nike,"The Nike Phantom Vision Academy Dynamic Fit IC provides precise touch to win small-sided glory, wherever the game finds you. A Ghost Laces system provides secure lockdown while a textured instep is always ready to receive, turn and score.",0.0,0,2020-04-13T15:39:00
Air Jordan 1 Jester XX Low Laced SE,CQ0278-200,8995,7197,0,Nike,"Lighten up, have some fun, and sweat nothing except for comfort. The Air Jordan 1 Jester XX Low Laced SE features premium materials and a smooth, satiny lining, giving you plenty of support to match the step-in comfort. The shiny gold-tone finish and wavy, unconventional midsole gives it some playful attitude and added flexibility.",0.0,0,2020-04-13T15:39:00
Nike Mercurial Vapor 13 Club MG,AT7968-606,0,4995,0,Nike,The Nike Mercurial Vapor 13 Club MG wraps your foot for streamlined speed. A versatile multi-ground plate provides traction on natural- and artificial-grass surfaces.,0.0,0,2020-04-13T15:39:01
Nike Zoom Pegasus Turbo 2 Special Edition,BV7757-500,15995,12797,0,Nike,"The Nike Zoom Pegasus Turbo 2 is updated with a featherlight upper, while energy-returning foam brings revolutionary responsiveness to your long-distance training.",5.0,1,2020-04-13T15:39:05
Nike Metcon 5 AMP,CN5455-160,0,11995,0,Nike,The Nike Metcon 5 AMP arms you with stability for heavy lifting and traction for sprints during high-impact training. It combines breathability and durability to be your secret weapon in the gym.,4.5,2,2020-04-13T15:39:06
Air Jordan 5 Retro,CD2722-001,0,15995,0,Nike,"The Air Jordan 5 Retro for women gives a colourful makeover to one of MJ's most memorable game shoes. Featuring iconic fighter plane-inspired midsole sculpting and moulded lace toggle, this version flashes an all-over reflective rainbow print for some bold colour and energy.",3.3,3,2020-04-13T15:39:07
Nike ZoomX Vaporfly NEXT%,AO4568-600,0,19995,0,Nike,"The Nike ZoomX Vaporfly NEXT% clears your path to record-breaking speed with a lighter design and faster feel than before. With more cushioning underfoot and reduced weight up top, the result is unprecedented energy return and comfort.",4.7,45,2020-04-13T15:39:08
Nike Mercurial Vapor 13 Academy IC,AT7993-414,7495,5247,0,Nike,"The soft upper of the Nike Mercurial Vapor 13 Academy IC wraps your foot for a second-skin fit, while the rubber outsole helps supercharge traction on the court or street.",0.0,0,2020-04-13T15:39:11
Nike Tiempo Legend 8 Academy TF,AT6100-606,0,6495,0,Nike,The Nike Tiempo Legend 8 Academy TF takes the legendary touch of calfskin leather and adds a grippy rubber outsole for multi-directional traction.,0.0,0,2020-04-13T15:40:51
Kyrie 6 'Enlightenment',BQ4630-500,10995,8797,0,Nike,"In spiritual circles, the colour purple represents enlightenment. It speaks to being fully connected to your spiritual mind by tapping into an inner source of potential that was otherwise undiscovered. The Kyrie 6 'Enlightenment' plays up the unseen spirituality theme with an all-seeing eye graphic on the side of the upper and a purple colour scheme.",4.4,10,2020-04-13T15:40:56
